Date,DXY_IndiceDolar,Cobre_Futuros,TC_Yahoo,VIX_Volatilidad,TC_Oficial_BCRP,RIN_Reservas
2023-01-03,104.5199966430664,3.766000032424927,3.729471921920776,22.899999618530277,3.81733333333333,73161.39549462
2023-01-04,104.25,3.739500045776367,3.8125,22.01000022888184,3.82566666666667,73197.57500543
2023-01-05,105.04000091552734,3.818000078201294,3.8125,22.459999084472656,3.82683333333333,73585.31437636
2023-01-06,103.87999725341795,3.908499956130981,3.799999952316284,21.1299991607666,3.8025,73900.8185727
2023-01-09,103.0,4.018499851226807,3.786999940872192,21.96999931335449,3.79533333333333,74010.81078383
2023-01-10,103.23999786376952,4.066999912261963,3.7899999618530273,20.57999992370605,3.8035,73999.15308665
2023-01-11,103.19000244140624,4.1545000076293945,3.786999940872192,21.09000015258789,3.78033333333333,74185.88217265
2023-01-12,102.25,4.185999870300293,3.767999887466431,18.82999992370605,3.78366666666667,74109.12228338
2023-01-13,102.1999969482422,4.207499980926514,3.7699999809265137,18.350000381469727,3.81083333333333,73679.37110946
2023-01-16,102.1999969482422,4.207499980926514,3.693321943283081,18.350000381469727,3.827,73664.81974875
2023-01-17,102.38999938964844,4.215000152587891,3.7387659549713135,19.36000061035156,3.842,73689.88651528
2023-01-18,102.36000061035156,4.228499889373779,3.825000047683716,20.34000015258789,3.83583333333333,73529.52589913
2023-01-19,102.05999755859376,4.226500034332275,3.827500104904175,20.520000457763672,3.8625,73807.20231077
2023-01-20,102.01000213623048,4.248499870300293,3.849999904632568,19.850000381469727,3.85683333333333,74050.82238719
2023-01-23,102.13999938964844,4.254000186920166,3.7875709533691406,19.809999465942383,3.87516666666667,73998.61168942
2023-01-24,101.91999816894533,4.245500087738037,3.869999885559082,19.200000762939453,3.89016666666667,73910.22196128
2023-01-25,101.63999938964844,4.239999771118164,3.8012540340423584,19.07999992370605,3.899,74526.26768124
2023-01-26,101.83999633789062,4.267000198364258,3.869999885559082,18.729999542236328,3.86166666666667,74296.02744459
2023-01-27,101.93000030517578,4.223999977111816,3.825000047683716,18.51000022888184,3.82933333333333,74387.58611726
2023-01-30,102.27999877929688,4.203499794006348,3.7625420093536377,19.940000534057617,3.857,74284.39338457
2023-01-31,102.0999984741211,4.228499889373779,3.838000059127808,19.399999618530277,3.84783333333333,73281.98323483
2023-02-01,101.22000122070312,4.111000061035156,3.8350000381469727,17.8700008392334,3.846,74209.56276687
2023-02-02,101.75,4.093999862670898,3.8450000286102295,18.729999542236328,3.83116666666667,74361.10758614
2023-02-03,102.91999816894533,4.063000202178955,3.816999912261963,18.32999992370605,3.84883333333333,74433.40697005
2023-02-06,103.62000274658205,4.043499946594238,3.784734964370728,19.43000030517578,3.85116666666667,74250.67247953
2023-02-07,103.43000030517578,4.088500022888184,3.838500022888184,18.65999984741211,3.846,74204.20207577
2023-02-08,103.41000366210938,4.043499946594238,3.82699990272522,19.6299991607666,3.85833333333333,74410.43548049
2023-02-09,103.22000122070312,4.105500221252441,3.8550000190734863,20.709999084472656,3.86533333333333,74678.44380451
2023-02-10,103.62999725341795,4.027500152587891,3.8550000190734863,20.530000686645508,3.85466666666667,74627.219464
2023-02-13,103.3499984741211,4.086999893188477,3.782573938369751,20.34000015258789,3.85216666666667,74612.99958311
2023-02-14,103.2300033569336,4.110000133514404,3.762202024459839,18.90999984741211,3.86066666666667,74342.05889589
2023-02-15,103.91999816894533,4.052000045776367,3.839999914169312,18.229999542236328,3.86316666666667,74089.219739
2023-02-16,103.86000061035156,4.165500164031982,3.848999977111816,20.170000076293945,3.86466666666667,74422.48795771
2023-02-17,103.86000061035156,4.113999843597412,3.779294967651367,20.020000457763672,3.84516666666667,74408.22977394
