Date,DXY_IndiceDolar,Cobre_Futuros,TC_Yahoo,VIX_Volatilidad
2015-05-22,96.01000213623047,2.8334999084472656,3.125,12.130000114440918
2015-05-25,96.01000213623047,2.8334999084472656,3.115000009536743,12.130000114440918
2015-05-26,97.30000305175781,2.8534998893737793,3.0715999603271484,14.0600004196167
2015-05-27,97.37000274658203,2.815999984741211,3.1459999084472656,13.270000457763672
2015-05-28,96.97000122070312,2.7929999828338623,3.1524999141693115,13.3100004196167
2015-05-29,96.91000366210938,2.759500026702881,3.1559998989105225,13.84000015258789
2015-06-01,97.38999938964844,2.740999937057495,3.1549999713897705,13.970000267028809
2015-06-02,95.83999633789062,2.757999897003174,3.1449999809265137,14.239999771118164
2015-06-03,95.47000122070312,2.750499963760376,3.1480000019073486,13.65999984741211
2015-06-04,95.45999908447266,2.7155001163482666,3.1500000953674316,14.710000038146973
2015-06-05,96.30999755859375,2.7219998836517334,3.1489999294281006,14.210000038146973
2015-06-08,95.30000305175781,2.7160000801086426,3.132499933242798,15.289999961853027
2015-06-09,95.16999816894531,2.740499973297119,3.1545000076293945,14.470000267028809
2015-06-10,94.6500015258789,2.7715001106262207,3.1545000076293945,13.220000267028809
2015-06-11,94.9800033569336,2.693000078201294,3.1540000438690186,12.850000381469727
2015-06-12,94.97000122070312,2.69950008392334,3.1545000076293945,13.779999732971191
2015-06-15,94.80999755859375,2.6589999198913574,3.1540000438690186,15.390000343322754
2015-06-16,95.0,2.626499891281128,3.1600000858306885,14.8100004196167
2015-06-17,94.30000305175781,2.622999906539917,3.1605000495910645,14.5
2015-06-18,94.04000091552734,2.628499984741211,3.1630001068115234,13.1899995803833
2015-06-19,94.08999633789062,2.5920000076293945,3.1584999561309814,13.960000038146973
2015-06-22,94.33000183105469,2.5880000591278076,3.0766000747680664,12.739999771118164
2015-06-23,95.43000030517578,2.634000062942505,3.171999931335449,12.109999656677246
2015-06-24,95.26000213623047,2.6465001106262207,3.180000066757202,13.260000228881836
2015-06-25,95.19000244140625,2.6454999446868896,3.1735000610351562,14.010000228881836
2015-06-26,95.47000122070312,2.6449999809265137,3.1665000915527344,14.020000457763672
2015-06-29,94.79000091552734,2.6384999752044678,3.1710000038146973,18.850000381469727
2015-06-30,95.48999786376953,2.623500108718872,3.174999952316284,18.229999542236328
2015-07-01,96.30999755859375,2.635499954223633,3.174999952316284,16.09000015258789
2015-07-02,96.11000061035156,2.634500026702881,3.177999973297119,16.790000915527344
2015-07-03,96.11000061035156,2.634500026702881,3.1057000160217285,16.790000915527344
2015-07-06,96.30000305175781,2.5429999828338623,3.1700000762939453,17.010000228881836
2015-07-07,96.87000274658203,2.4509999752044678,3.1760001182556152,16.09000015258789
2015-07-08,96.29000091552734,2.503999948501587,3.177999973297119,19.65999984741211
2015-07-09,96.61000061035156,2.558000087738037,3.186000108718872,19.969999313354492
2015-07-10,96.02999877929688,2.5455000400543213,3.1610000133514404,16.829999923706055
2015-07-13,96.86000061035156,2.555500030517578,3.177000045776367,13.899999618530273
2015-07-14,96.63999938964844,2.5445001125335693,3.1689999103546143,13.369999885559082
2015-07-15,97.12999725341797,2.5304999351501465,3.1700000762939453,13.229999542236328
2015-07-16,97.66000366210938,2.5315001010894775,3.177500009536743,12.109999656677246
2015-07-17,97.86000061035156,2.504499912261963,3.177000045776367,11.949999809265137
2015-07-20,98.02999877929688,2.4839999675750732,3.1231000423431396,12.25
2015-07-21,97.33000183105469,2.4774999618530273,3.172499895095825,12.220000267028809
2015-07-22,97.5999984741211,2.43149995803833,3.174999952316284,12.119999885559082
2015-07-23,97.12000274658203,2.385499954223633,3.183000087738037,12.640000343322754
2015-07-24,97.23999786376953,2.381500005722046,3.190000057220459,13.739999771118164
2015-07-27,96.5,2.3505001068115234,3.181999921798706,15.600000381469727
2015-07-28,96.7699966430664,2.4030001163482666,3.1740000247955322,13.4399995803833
2015-07-29,96.9800033569336,2.4079999923706055,3.180999994277954,12.5
2015-07-30,97.55999755859375,2.381500005722046,3.174999952316284,12.130000114440918
2015-07-31,97.37000274658203,2.367500066757202,3.193000078201294,12.119999885559082
2015-08-03,97.48999786376953,2.3475000858306885,3.181999921798706,12.5600004196167
2015-08-04,97.93000030517578,2.365000009536743,3.184000015258789,13.0
2015-08-05,97.95999908447266,2.3529999256134033,3.186000108718872,12.510000228881836
2015-08-06,97.83000183105469,2.3480000495910645,3.2009999752044678,13.770000457763672
2015-08-07,97.55999755859375,2.3415000438690186,3.2044999599456787,13.390000343322754
2015-08-10,97.16000366210938,2.4075000286102295,3.2044999599456787,12.229999542236328
2015-08-11,97.29000091552734,2.3410000801086426,3.194499969482422,13.710000038146973
2015-08-12,96.26000213623047,2.3605000972747803,3.2119998931884766,13.609999656677246
2015-08-13,96.44999694824219,2.365499973297119,3.2155001163482666,13.489999771118164
2015-08-14,96.56999969482422,2.364000082015991,3.2274999618530273,12.829999923706055
2015-08-17,96.81999969482422,2.3324999809265137,3.236999988555908,13.020000457763672
2015-08-18,96.97000122070312,2.296999931335449,3.1700000762939453,13.789999961853027
2015-08-19,96.45999908447266,2.2829999923706055,3.1723999977111816,15.25
2015-08-20,95.75,2.322999954223633,3.1593000888824463,19.139999389648438
2015-08-21,94.83000183105469,2.306999921798706,3.1919000148773193,28.030000686645508
2015-08-24,93.30999755859375,2.2690000534057617,3.198899984359741,40.7400016784668
2015-08-25,94.52999877929688,2.322999954223633,3.2032999992370605,36.02000045776367
2015-08-26,95.0999984741211,2.250999927520752,3.2128000259399414,30.31999969482422
2015-08-27,95.61000061035156,2.3340001106262207,3.218400001525879,26.100000381469727
2015-08-28,96.11000061035156,2.3464999198913574,3.2351999282836914,26.049999237060547
2015-08-31,95.94999694824219,2.3380000591278076,3.2100000381469727,28.43000030517578
2015-09-01,95.44999694824219,2.302500009536743,3.155100107192993,31.399999618530273
2015-09-02,95.83000183105469,2.3329999446868896,3.1677000522613525,26.09000015258789
2015-09-03,96.41000366210938,2.390000104904175,3.1823999881744385,25.610000610351562
2015-09-04,96.2300033569336,2.319499969482422,3.210700035095215,27.799999237060547
2015-09-07,96.2300033569336,2.319499969482422,3.132999897003174,27.799999237060547
2015-09-08,95.87999725341797,2.438499927520752,3.2200000286102295,24.899999618530273
2015-09-09,96.01000213623047,2.442500114440918,3.2200000286102295,26.229999542236328
2015-09-10,95.45999908447266,2.4544999599456787,3.2149999141693115,24.3700008392334
2015-09-11,95.19000244140625,2.4619998931884766,3.2179999351501465,23.200000762939453
2015-09-14,95.25,2.4140000343322754,3.2144999504089355,24.25
2015-09-15,95.61000061035156,2.436000108718872,3.2100000381469727,22.540000915527344
2015-09-16,95.41999816894531,2.4614999294281006,3.2039999961853027,21.350000381469727
2015-09-17,94.55000305175781,2.4614999294281006,3.197000026702881,21.139999389648438
2015-09-18,94.86000061035156,2.3970000743865967,3.1989998817443848,22.280000686645508
2015-09-21,95.88999938964844,2.3984999656677246,3.193000078201294,20.139999389648438
2015-09-22,96.27999877929688,2.306999921798706,3.194000005722046,22.440000534057617
2015-09-23,96.06999969482422,2.305500030517578,3.2139999866485596,22.1299991607666
2015-09-24,95.98999786376953,2.312000036239624,3.2125000953674316,23.469999313354492
2015-09-25,96.2699966430664,2.2915000915527344,3.2039999961853027,23.6200008392334
2015-09-28,96.02999877929688,2.25600004196167,3.2149999141693115,27.6299991607666
2015-09-29,95.88999938964844,2.253499984741211,3.234999895095825,26.829999923706055
2015-09-30,96.3499984741211,2.3454999923706055,3.2290000915527344,24.5
2015-10-01,96.19000244140625,2.307499885559082,3.2239999771118164,22.549999237060547
2015-10-02,95.83000183105469,2.3294999599456787,3.2330000400543213,20.940000534057617
2015-10-05,96.11000061035156,2.359999895095825,3.2265000343322754,19.540000915527344
2015-10-06,95.45999908447266,2.3589999675750732,3.2160000801086426,19.399999618530273
2015-10-07,95.5,2.371500015258789,3.132999897003174,18.399999618530273
2015-10-08,95.31999969482422,2.3469998836517334,3.2149999141693115,17.420000076293945
2015-10-09,94.80999755859375,2.4170000553131104,3.2160000801086426,17.079999923706055
2015-10-12,94.83999633789062,2.4195001125335693,3.14490008354187,16.170000076293945
2015-10-13,94.76000213623047,2.3914999961853027,3.140899896621704,17.670000076293945
2015-10-14,93.93000030517578,2.4200000762939453,3.2330000400543213,18.030000686645508
2015-10-15,94.37000274658203,2.4260001182556152,3.2290000915527344,16.049999237060547
2015-10-16,94.54000091552734,2.4070000648498535,3.2309999465942383,15.050000190734863
2015-10-19,94.95999908447266,2.371500015258789,3.240999937057495,14.979999542236328
2015-10-20,94.8499984741211,2.369499921798706,3.242500066757202,15.75
2015-10-21,95.05000305175781,2.364000082015991,3.247999906539917,16.700000762939453
2015-10-22,96.33999633789062,2.384500026702881,3.25,14.449999809265137
2015-10-23,97.06999969482422,2.3499999046325684,3.2511000633239746,14.460000038146973
2015-10-26,96.86000061035156,2.3564999103546143,3.26200008392334,15.289999961853027
2015-10-27,96.91000366210938,2.3580000400543213,3.2634999752044678,15.430000305175781
2015-10-28,97.77999877929688,2.3545000553131104,3.2790000438690186,14.329999923706055
2015-10-29,97.27999877929688,2.315500020980835,3.2725000381469727,14.609999656677246
2015-10-30,96.94999694824219,2.313499927520752,3.2785000801086426,15.069999694824219
2015-11-02,96.93000030517578,2.315500020980835,3.2750000953674316,14.149999618530273
2015-11-03,97.16000366210938,2.3269999027252197,3.2750000953674316,14.539999961853027
2015-11-04,97.94999694824219,2.319499969482422,3.2769999504089355,15.510000228881836
2015-11-05,97.94000244140625,2.253499984741211,3.2864999771118164,15.050000190734863
2015-11-06,99.16000366210938,2.241499900817871,3.2925000190734863,14.329999923706055
2015-11-09,98.9800033569336,2.2300000190734863,3.303499937057495,16.520000457763672
2015-11-10,99.29000091552734,2.2165000438690186,3.246799945831299,15.289999961853027
2015-11-11,99.01000213623047,2.2165000438690186,3.308500051498413,16.059999465942383
2015-11-12,98.6500015258789,2.1730000972747803,3.2316999435424805,18.3700008392334
2015-11-13,98.98999786376953,2.1700000762939453,3.2102999687194824,20.079999923706055
2015-11-16,99.44000244140625,2.118000030517578,3.3364999294281006,18.15999984741211
2015-11-17,99.62999725341797,2.1054999828338623,3.3310000896453857,18.84000015258789
2015-11-18,99.6500015258789,2.078000068664551,3.266400098800659,16.850000381469727
2015-11-19,98.98999786376953,2.0764999389648438,3.3480000495910645,16.989999771118164
2015-11-20,99.56999969482422,2.053999900817871,3.278700113296509,15.470000267028809
2015-11-23,99.80000305175781,2.0195000171661377,3.288599967956543,15.619999885559082
2015-11-24,99.52999877929688,2.053499937057495,3.2880001068115234,15.930000305175781
2015-11-25,99.80000305175781,2.0445001125335693,3.3050999641418457,15.1899995803833
2015-11-26,99.80000305175781,2.0445001125335693,3.286799907684326,15.1899995803833
2015-11-27,100.0199966430664,2.05049991607666,3.305500030517578,15.119999885559082
2015-11-30,100.16999816894531,2.0445001125335693,3.2999000549316406,16.1299991607666
2015-12-01,99.80000305175781,2.066499948501587,3.367500066757202,14.670000076293945
2015-12-02,99.98999786376953,2.0290000438690186,3.286099910736084,15.90999984741211
2015-12-03,97.62000274658203,2.055999994277954,3.2832000255584717,18.110000610351562
2015-12-04,98.3499984741211,2.0739998817443848,3.175100088119507,14.8100004196167
2015-12-07,98.66000366210938,2.0445001125335693,3.29229998588562,15.84000015258789
2015-12-08,98.47000122070312,2.0480000972747803,3.2855000495910645,17.600000381469727
2015-12-09,97.3499984741211,2.059999942779541,3.287899971008301,19.610000610351562
2015-12-10,97.94000244140625,2.065000057220459,3.2629001140594482,19.34000015258789
2015-12-11,97.56999969482422,2.1080000400543213,3.367000102996826,24.389999389648438
2015-12-14,97.5999984741211,2.1040000915527344,3.293299913406372,22.729999542236328
2015-12-15,98.22000122070312,2.0510001182556152,3.2901999950408936,20.950000762939453
2015-12-16,97.87000274658203,2.061000108718872,3.3159000873565674,17.860000610351562
2015-12-17,99.2699966430664,2.0344998836517334,3.30049991607666,18.940000534057617
2015-12-18,98.69999694824219,2.1029999256134033,3.302999973297119,20.700000762939453
2015-12-21,98.45999908447266,2.128999948501587,3.369999885559082,18.700000762939453
2015-12-22,98.23999786376953,2.0969998836517334,3.285399913787842,16.600000381469727
2015-12-23,98.33999633789062,2.1115000247955322,3.303299903869629,15.569999694824219
2015-12-24,97.9800033569336,2.1115000247955322,3.315999984741211,15.739999771118164
2015-12-25,97.9800033569336,2.1115000247955322,3.3101999759674072,15.739999771118164
2015-12-28,97.91999816894531,2.066499948501587,3.30649995803833,16.90999984741211
2015-12-29,98.0999984741211,2.125,3.3171000480651855,16.079999923706055
2015-12-30,98.2699966430664,2.13700008392334,3.3373000621795654,17.290000915527344
2015-12-31,98.62999725341797,2.125499963760376,3.331199884414673,18.209999084472656
2016-01-01,98.62999725341797,2.125499963760376,3.3415000438690186,18.209999084472656
2016-01-04,98.87000274658203,2.070499897003174,3.3406999111175537,20.700000762939453
2016-01-05,99.4000015258789,2.0885000228881836,3.3729000091552734,19.34000015258789
2016-01-06,99.18000030517578,2.0804998874664307,3.342099905014038,20.59000015258789
2016-01-07,98.22000122070312,2.015500068664551,3.4019999504089355,24.989999771118164
2016-01-08,98.54000091552734,2.0164999961853027,3.316800117492676,27.010000228881836
2016-01-11,98.7300033569336,1.9674999713897705,3.3338000774383545,24.299999237060547
2016-01-12,98.97000122070312,1.9529999494552612,3.361599922180176,22.469999313354492
2016-01-13,98.93000030517578,1.9505000114440918,3.352400064468384,25.219999313354492
2016-01-14,99.08999633789062,1.9709999561309814,3.33240008354187,23.950000762939453
2016-01-15,98.95999908447266,1.9394999742507935,3.3587000370025635,27.020000457763672
2016-01-18,99.12000274658203,1.9394999742507935,3.345599889755249,27.020000457763672
2016-01-19,98.98999786376953,1.9735000133514404,3.357100009918213,26.049999237060547
2016-01-20,99.08999633789062,1.9559999704360962,3.345900058746338,27.59000015258789
2016-01-21,99.05999755859375,1.9930000305175781,3.3701000213623047,26.690000534057617
2016-01-22,99.56999969482422,1.9984999895095825,3.3821001052856445,22.34000015258789
2016-01-25,99.36000061035156,1.9954999685287476,3.400399923324585,24.149999618530273
2016-01-26,99.36000061035156,2.0339999198913574,3.3642001152038574,22.5
2016-01-27,98.9000015258789,2.062999963760376,3.377700090408325,23.110000610351562
2016-01-28,98.51000213623047,2.0490000247955322,3.3824000358581543,22.420000076293945
2016-01-29,99.61000061035156,2.063999891281128,3.384200096130371,20.200000762939453
2016-02-01,99.0,2.051500082015991,3.418299913406372,19.979999542236328
2016-02-02,98.87000274658203,2.052000045776367,3.404599905014038,21.979999542236328
2016-02-03,97.29000091552734,2.0920000076293945,3.40939998626709,21.649999618530273
2016-02-04,96.47000122070312,2.128000020980835,3.372299909591675,21.84000015258789
2016-02-05,97.02999877929688,2.1005001068115234,3.4769999980926514,23.3799991607666
2016-02-08,96.56999969482422,2.0885000228881836,3.4800000190734863,26.0
2016-02-09,96.06999969482422,2.0385000705718994,3.493000030517578,26.540000915527344
2016-02-10,95.88999938964844,2.0250000953674316,3.4003000259399414,26.290000915527344
2016-02-11,95.55999755859375,2.003999948501587,3.504499912261963,28.139999389648438
2016-02-12,95.9800033569336,2.0269999504089355,3.442699909210205,25.399999618530273
2016-02-15,95.9800033569336,2.0269999504089355,3.450900077819824,25.399999618530273
2016-02-16,96.87000274658203,2.0490000247955322,3.433799982070923,24.110000610351562
2016-02-17,96.79000091552734,2.0739998817443848,3.509999990463257,22.309999465942383
2016-02-18,96.94999694824219,2.071500062942505,3.4423999786376953,21.639999389648438
2016-02-19,96.5999984741211,2.075500011444092,3.428999900817871,20.530000686645508
2016-02-22,97.37999725341797,2.11299991607666,3.415600061416626,19.3799991607666
2016-02-23,97.4800033569336,2.1045000553131104,3.4489998817443848,20.979999542236328
2016-02-24,97.45999908447266,2.0950000286102295,3.5299999713897705,20.719999313354492
2016-02-25,97.29000091552734,2.065000057220459,3.440000057220459,19.110000610351562
2016-02-26,98.1500015258789,2.118000030517578,3.472399950027466,19.809999465942383
2016-02-29,98.20999908447266,2.128499984741211,3.484800100326538,20.549999237060547
2016-03-01,98.3499984741211,2.1414999961853027,3.449700117111206,17.700000762939453
2016-03-02,98.20999908447266,2.177500009536743,3.453900098800659,17.09000015258789
2016-03-03,97.56999969482422,2.2044999599456787,3.490000009536743,16.700000762939453
2016-03-04,97.33999633789062,2.2709999084472656,3.396899938583374,16.860000610351562
2016-03-07,97.06999969482422,2.2804999351501465,3.3831000328063965,17.350000381469727
2016-03-08,97.20999908447266,2.2184998989105225,3.3824000358581543,18.670000076293945
2016-03-09,97.16999816894531,2.2300000190734863,3.3812999725341797,18.34000015258789
2016-03-10,96.06999969482422,2.2174999713897705,3.3907999992370605,18.049999237060547
2016-03-11,96.16999816894531,2.2385001182556152,3.367500066757202,16.5
2016-03-14,96.62000274658203,2.236999988555908,3.342400074005127,16.920000076293945
2016-03-15,96.62999725341797,2.2309999465942383,3.2897000312805176,16.84000015258789
2016-03-16,95.88999938964844,2.2314999103546143,3.3529999256134033,14.989999771118164
2016-03-17,94.76000213623047,2.2890000343322754,3.2525999546051025,14.4399995803833
2016-03-18,94.98999786376953,2.2795000076293945,3.311800003051758,14.020000457763672
2016-03-21,95.29000091552734,2.2894999980926514,3.298799991607666,13.789999961853027
2016-03-22,95.6500015258789,2.2844998836517334,3.4000000953674316,14.170000076293945
2016-03-23,96.05000305175781,2.2304999828338623,3.4054999351501465,14.9399995803833
2016-03-24,96.13999938964844,2.2244999408721924,3.375499963760376,14.739999771118164
2016-03-25,96.13999938964844,2.2244999408721924,3.372999906539917,14.739999771118164
2016-03-28,95.94000244140625,2.241499900817871,3.375999927520752,15.239999771118164
2016-03-29,95.16000366210938,2.2084999084472656,3.36299991607666,13.819999694824219
2016-03-30,94.83999633789062,2.187000036239624,3.377000093460083,13.5600004196167
2016-03-31,94.58999633789062,2.18149995803833,3.279599905014038,13.949999809265137
2016-04-01,94.62000274658203,2.1610000133514404,3.313999891281128,13.100000381469727
2016-04-04,94.51000213623047,2.138000011444092,3.3450000286102295,14.119999885559082
2016-04-05,94.62999725341797,2.134999990463257,3.3450000286102295,15.420000076293945
2016-04-06,94.43000030517578,2.140500068664551,3.367000102996826,14.09000015258789
2016-04-07,94.4800033569336,2.07450008392334,3.288300037384033,16.15999984741211
2016-04-08,94.23999786376953,2.0864999294281006,3.316999912261963,15.359999656677246
2016-04-11,93.94999694824219,2.0885000228881836,3.359999895095825,16.260000228881836
2016-04-12,93.95999908447266,2.1449999809265137,3.2799999713897705,14.850000381469727
2016-04-13,94.73999786376953,2.1675000190734863,3.259500026702881,13.84000015258789
2016-04-14,94.9000015258789,2.1710000038146973,3.265000104904175,13.720000267028809
2016-04-15,94.69999694824219,2.1519999504089355,3.2715001106262207,13.619999885559082
2016-04-18,94.48999786376953,2.1640000343322754,3.2739999294281006,13.350000381469727
2016-04-19,93.9800033569336,2.2230000495910645,3.2639999389648438,13.239999771118164
2016-04-20,94.48999786376953,2.242000102996826,3.25,13.279999732971191
2016-04-21,94.5999984741211,2.252000093460083,3.24399995803833,13.949999809265137
2016-04-22,95.12000274658203,2.2690000534057617,3.1798999309539795,13.220000267028809
2016-04-25,94.83999633789062,2.258500099182129,3.2660000324249268,14.079999923706055
2016-04-26,94.56999969482422,2.248500108718872,3.2860000133514404,13.960000038146973
2016-04-27,94.38999938964844,2.2204999923706055,3.2799999713897705,13.770000457763672
2016-04-28,93.76000213623047,2.2244999408721924,3.207200050354004,15.220000267028809
2016-04-29,93.08000183105469,2.2790000438690186,3.2750000953674316,15.699999809265137
2016-05-02,92.62999725341797,2.2614998817443848,3.1926000118255615,14.680000305175781
2016-05-03,92.94000244140625,2.2144999504089355,3.202899932861328,15.600000381469727
