Date,DXY_IndiceDolar,Cobre_Futuros,TC_Yahoo,VIX_Volatilidad,TC_Oficial_BCRP,RIN_Reservas,Log_Ret,Vol_10d,Spread_TC,PCA_1,PCA_2,PCA_3,RSI,HMM_State
2025-03-03,1.728067415686146,1.3824585599940449,3.604219913482666,0.6289171719910988,3.68583333333333,1.5891729853150631,-0.0191756363780436,0.0128006164134088,-0.0816134198506639,2.6909293096415947,0.0639452751583651,0.7571046290693274,36.554404364907576,2
2025-03-04,1.5204139528151872,1.3263948471219034,3.684999942779541,0.7315594587011981,3.688,1.6948837334026334,0.0221651529495496,0.0146809469695139,-0.0030000572204591,2.668176061934271,0.1867828741075979,0.5577665292646137,47.363657300088185,0
2025-03-05,1.5204139528151872,1.599849480267697,3.6679999828338623,0.5094020520346753,3.65566666666667,1.7123926557500493,-0.0046239603991135,0.0138235443971701,0.0123333161671923,2.7981285249684995,-0.0997464506552119,0.4723977623855168,45.502352534610445,2
2025-03-06,1.1750108408019635,1.6141512919573664,3.650000095367432,0.9227836506314752,3.64933333333333,1.6954358444724356,-0.0049193559917829,0.0138768857135736,0.0006667620341018,2.754216329926148,0.3170956036775082,0.1391716280046073,43.553440455590355,2
2025-03-07,1.129779238138878,1.504312025144435,3.576617956161499,0.7118747100676406,3.65833333333333,1.7084298904214608,-0.020309544807667,0.0151605043922288,-0.081715377171831,2.6311391362783394,0.1457654501356228,0.1386663464821154,44.732634217185755,2
2025-03-10,1.1441725376962524,1.4545410221230848,3.5840909481048584,1.3431954399732344,3.66383333333333,1.7102832003512718,0.0020872220212476,0.013870902064194,-0.0797423852284717,2.7472498957063576,0.7648896095977382,0.1443671516974119,46.03861791565736,2
2025-03-11,1.0475416717489423,1.5695289193211297,3.6689999103546143,1.2110257621282146,3.66716666666667,1.716021380117194,0.0234142500039075,0.0144196940334707,0.0018332436879444,2.7549805220122208,0.6135044065726041,0.0215985274214298,48.64924050976501,0
2025-03-12,1.08249279432277,1.6622064485697736,3.5967259407043457,0.8327956536253871,3.66216666666667,1.68433925042418,-0.0198951502038404,0.015690518370725,-0.0654407259623242,2.720833812264979,0.2243473605277187,0.044301028328369,42.20556503652378,2
2025-03-13,1.1277243969858497,1.7508788813198344,3.660000085830689,0.8932562594965534,3.66966666666667,1.6728561152540804,0.0174392001281713,0.0168960117023388,-0.0096665808359812,2.7985772765237136,0.2565602023552222,0.0570020076543355,48.21368060418852,0
2025-03-14,1.1051085956543112,1.7176983944986488,3.5877931118011475,0.4869051198292998,3.65716666666667,1.6542611869677388,-0.0199258894781528,0.0179822403306348,-0.0693735548655225,2.6673304986674844,-0.1231528718529269,0.0663328937150637,48.42036515166671,2
2025-03-17,1.0331499407726066,1.790924390514221,3.5864500999450684,0.3097415775735289,3.64683333333333,1.661176276332763,-0.0003743981998179,0.0169856718412216,-0.0603832333882614,2.6497565047785776,-0.3084188182199743,-0.0186818731521914,41.59516973661308,2
2025-03-18,1.006421319972943,1.8590023017238224,3.660000085830689,0.4770627455125213,3.63566666666667,1.6498880814073016,0.0203002876779709,0.0167173692898105,0.0243334191640189,2.710917395714652,-0.1633436134046652,-0.0692620580811237,48.43743364038512,0
2025-03-19,1.0454852620148871,1.9539679899038185,3.630000114440918,0.2239718559251691,3.62133333333333,1.668703157085834,-0.0082304910610999,0.0168502654617866,0.0086667811075877,2.740440496159858,-0.4350572351504299,-0.0593513863745237,46.2685053416876,2
2025-03-20,1.131835647872936,1.964265250674048,3.621000051498413,0.2099112062506618,3.6245,1.6695746888156144,-0.0024824347975263,0.0168055120980971,-0.0034999485015867,2.777513842110456,-0.4569559592370982,0.0168335070760783,46.06224647051533,2
2025-03-21,1.1811785014231024,1.967125722127811,3.619999885559082,0.1367963106754848,3.63483333333333,1.6620539854053566,-0.0002762507814902,0.0153523558126157,-0.0148334477742477,2.7771910392229877,-0.5309248632977221,0.0655489567180877,51.30587341160761,2
2025-03-24,1.216131192577963,1.940237945157416,3.5420820713043213,-0.1162945789118684,3.64633333333333,1.6431796537708048,-0.0217592842385937,0.0169672828063712,-0.1042512620290088,2.705782901600318,-0.7686866332828367,0.1200135170365704,38.11651992081397,2
2025-03-25,1.1996830518675603,2.076393221997475,3.6480000019073486,-0.1626945351085286,3.63766666666667,1.6492579305264965,0.0294643627493605,0.018017046606068,0.0103333352406784,2.7766491027454343,-0.8484369692004754,0.0606156433159062,48.551246757463446,0
2025-03-26,1.2757545262173813,2.114150572260509,3.6480000019073486,0.0032205410445545,3.64,1.6560819053222875,0.0,0.0166965293735407,0.0080000019073485,2.870365177415489,-0.7041176508084936,0.1103608049460171,49.85123845009932,2
2025-03-27,1.177067250536019,1.9785670623637164,3.7200000286102295,0.0538387725989429,3.64533333333333,1.6330839142730107,0.0195446032410443,0.0169326408698438,0.0746666952768992,2.7453382681998195,-0.6122922364021023,0.0675090371995367,60.686341964080064,0
2025-03-28,1.1708995899148773,1.9957298910862915,3.642999887466431,0.4700322865829761,3.65266666666667,1.4534974468032162,-0.0209161888399073,0.0170749892136593,-0.0096667792002387,2.7285123488706757,-0.2091606289196381,0.0804978228561465,53.97822011351717,2
2025-03-31,1.205850712488702,1.889894629613656,3.528265953063965,0.558614191803154,3.67083333333333,1.2504272329609445,-0.0320009683111876,0.0201231871827088,-0.142567380269365,2.5641781322016106,-0.0902677526616429,0.1889353162515942,40.86401948411547,2
2025-04-01,1.216131192577963,1.8887505501479795,3.671000003814697,0.4869051198292998,3.67216666666667,1.6673662900247312,0.0396575867289589,0.0231683667757014,-0.0011666628519733,2.82363277390324,-0.1760930213548562,0.1091735478013869,54.417508493899675,0
2025-04-02,1.123611577517739,1.8938991805330945,3.67300009727478,0.4503475379494186,3.67666666666667,1.640786478284843,0.0005446877674297,0.0229747386615048,-0.00366656939189,2.7656635061105432,-0.2055219171436961,0.0298244011364831,50.83397113174492,2
2025-04-03,0.7658731442622236,1.6507645627547234,3.6760001182556152,1.64690429293039,3.66333333333333,1.7357345888363402,0.0008164433418145,0.0229400033757101,0.0126667849222852,2.805623889502383,1.0286894078440345,-0.2840573823686002,56.210036112063214,2
