Date,DXY_IndiceDolar,Cobre_Futuros,TC_Yahoo,VIX_Volatilidad,TC_Oficial_BCRP,RIN_Reservas,Log_Ret,Vol_10d,Spread_TC,PCA_1,PCA_2,PCA_3
2015-01-19,-1.197579340627562,-0.8171935218784814,3.015000104904175,0.3716082752306041,3.01157142857143,-0.880392042482121,0.005654496466974286,0.016195342731422587,0.0034286763327449066,-1.4553589760074588,0.6860539993615594,-0.6497564029636207
2015-01-20,-1.0886115848569418,-0.8612438547818788,2.9449000358581543,0.22256576413925935,3.01028571428571,-0.9221621826329641,-0.023524992127227362,0.016952082940310455,-0.0653856784275555,-1.5006366332274494,0.5489492775038533,-0.5205399966783957
2015-01-21,-1.11945145654368,-0.8618158945147169,2.94569993019104,0.07633570480431842,3.01057142857143,-0.9224570105975426,0.0002715833166103777,0.016953116920790948,-0.06487149838038997,-1.5454744106942195,0.4105274371006265,-0.5431587323589219
2015-01-22,-0.8439521582591358,-0.8784061379253096,3.005000114440918,-0.2681490053904459,3.00514285714286,-0.9392331529070761,0.01993114990805145,0.018245366675281913,-0.00014274270194203353,-1.5366736616571162,0.06642099432988104,-0.2684201745233611
2015-01-23,-0.6876979586724016,-0.9504886000543498,3.003999948501587,-0.2315914235105642,3.01657142857143,-0.9397792814482595,-0.00033288931206217396,0.01672418151058239,-0.012571480069842877,-1.5128854567363343,0.1104549355844051,-0.10262168898536168
2015-01-26,-0.7288167418673709,-0.9092987386047149,2.924799919128418,-0.39188213252001086,3.021,-0.945123196793571,-0.026718642131209416,0.017836385874505912,-0.09620008087158194,-1.5424790740438072,-0.051648711734235714,-0.14673874099384826
2015-01-27,-0.8891837609222156,-0.9779484167575818,2.9463000297546387,-0.15285216079175012,3.023,-0.9362442638317827,0.007324081321287068,0.018039658336497687,-0.07669997024536146,-1.5876855745298089,0.20639909743104665,-0.2821977683769205
2015-01-28,-0.7966641458619921,-0.9687949626634568,2.9460999965667725,0.29989920325674996,3.02914285714286,-0.9442679102314633,-6.789531839299617e-05,0.01616830320959781,-0.08304286057608756,-1.4513074159729404,0.6335718222945246,-0.21533355784256636
2015-01-29,-0.7329295613354843,-1.027147380046095,2.951299905776977,0.06368114691572195,3.04228571428571,-0.9328248962665818,0.001763458691579799,0.013899361825458827,-0.09098580850873272,-1.5073944352989357,0.41726921502263786,-0.13146563191952648
2015-01-30,-0.7288167418673709,-0.9613579005574174,2.961899995803833,0.37442019061783577,3.059,-0.9377301819332556,0.0035852335647892793,0.013950923061183618,-0.09710000419616716,-1.3998001371862714,0.698576934604259,-0.15972930092210033
2015-02-02,-0.7904964852408504,-0.9808088882113449,2.986299991607666,0.157887151094951,3.06042857142857,-0.9513515692903133,0.008204207228056032,0.014112711067036262,-0.07412857982090415,-1.4923868842875936,0.5000861967692389,-0.19889402219732624
2015-02-03,-0.9755341467802648,-0.8789784504477198,3.056999921798706,-0.13738541933133464,3.05828571428571,-0.9627702254826898,0.023398857212921193,0.01356538313953947,-0.0012857924870037785,-1.5741587715597731,0.2017994418317699,-0.388618339500957
2015-02-04,-0.8953514215433602,-0.8652484057013174,3.052999973297119,0.003220541044554565,3.06285714285714,-0.9574429215416564,-0.0013093123213383628,0.013619346441193931,-0.009857169560020917,-1.5001810350416735,0.32792418464673745,-0.32594520696072565
2015-02-05,-0.7493777020458811,-0.8652484057013174,3.059999942779541,-0.204876215947461,3.06157142857143,-0.9813790022367129,0.002290192258491865,0.012349025139828274,-0.001571485791889149,-1.5056105946686726,0.11928717481476728,-0.1789816942256768
2015-02-06,-0.7493777020458811,-0.8755459392611182,3.061000108718872,-0.14300951829038536,3.06785714285714,-1.01317767881044,0.0003267982159180626,0.012338040863726928,-0.006857034138267881,-1.518970483867694,0.18274902529061812,-0.17086411332474022
2015-02-09,-0.8007769653301055,-0.880122529913396,3.070499897003174,0.03415375578079974,3.06742857142857,-1.0098292938697107,0.0030986857626138144,0.007186088778929741,0.003071325574603989,-1.5001621815628565,0.3575083629439704,-0.2238418909453498
2015-02-10,-0.7370408122225649,-0.9218844310958689,3.066999912261963,-0.15144606900584087,3.07514285714286,-1.0052083221076005,-0.0011405247183306948,0.007360198608569098,-0.008142944880896952,-1.5393074867193035,0.1857601072378064,-0.1457865482640318
2015-02-11,-0.6897543684064626,-0.9333260441213469,3.0834999084472656,-0.1894097426716318,3.09242857142857,-0.9828116114966166,0.005365429233242182,0.007224607338473768,-0.00892866298130457,-1.5218854251479994,0.14831496024678817,-0.1021871491788692
2015-02-12,-0.8747920299458741,-0.8686809168879186,3.0099000930786133,-0.41719124829720483,3.07957142857143,-0.9723454756432579,-0.024158399216542253,0.01163996036286672,-0.06967133549281668,-1.5972332737543873,-0.0761252475232168,-0.28705420315337626
2015-02-13,-0.8521762286143298,-0.8635320137132311,3.066999912261963,-0.508585202996909,3.072,-0.9302961490133078,0.018792969983299997,0.012809683931705507,-0.005000087738037173,-1.5781625997401407,-0.16849531582719832,-0.2739016059425439
2015-02-16,-0.8521762286143298,-0.8635320137132311,3.0625,-0.508585202996909,3.08585714285714,-0.931246965047768,-0.0014682806541486638,0.012779049526073588,-0.02335714285714019,-1.5787830697814427,-0.16845765906055418,-0.2736912740459929
2015-02-17,-0.880959690567013,-0.8852711602985113,3.010999917984009,-0.35251250116060384,3.08414285714286,-0.9756330192293736,-0.0169593536100372,0.011786753632969533,-0.0731429391588514,-1.5976036710600459,-0.009024713977571699,-0.2889423386255384
2015-02-18,-0.8521762286143298,-0.8337840380786458,3.07699990272522,-0.40172464092908244,3.08614285714286,-0.9676063692468441,0.021682842465582962,0.01388698815078994,-0.009142954417639793,-1.5605839603396727,-0.07213485106365186,-0.27937650710018336
2015-02-19,-0.8110558768383336,-0.8314956063577218,3.0845000743865967,-0.4242215731344579,3.08742857142857,-0.9602287836546113,0.0024345290574223715,0.01388880358470149,-0.002928497041973177,-1.5434913251855626,-0.0973401232430224,-0.2431925491628616
2015-02-20,-0.8418957485250748,-0.8669645248998317,3.0855000019073486,-0.5634214417244384,3.08728571428572,-1.0311552468948981,0.000324125613335976,0.01388881367381545,-0.0017857123783713291,-1.6542706433221401,-0.21698631890613432,-0.238995414677799
2015-02-23,-0.7761047542645089,-0.8337840380786458,3.088000059127808,-0.5268638598445567,3.09128571428571,-1.0358989061080812,0.0008099319129861122,0.013865511988419767,-0.0032856551579021342,-1.603537633359364,-0.1947014851357796,-0.18982191593763453
2015-02-24,-0.7925528949749114,-0.7514043151793764,3.0899999141693115,-0.6491911633727987,3.094,-1.0139450746807184,0.0006474118225961712,0.013852549756439566,-0.004000085830688338,-1.5721233877664023,-0.33387484403640977,-0.23226609489651212
2015-02-25,-0.8501198188802747,-0.7559809058316532,3.0910000801086426,-0.6281001888610394,3.09628571428571,-1.0196499111288195,0.0003236259339869101,0.013757207438098879,-0.005285634177067511,-1.5961826656471236,-0.3084117078846985,-0.28310837379218334
2015-02-26,-0.6280746250329773,-0.7485438437256134,3.095000028610229,-0.6182578145442609,3.09314285714286,-1.0163275743623428,0.0012932263138564987,0.01077159852564472,0.0018571714673689677,-1.5016342591090348,-0.3155098570211069,-0.08290049433639309
2015-02-27,-0.6362986953881771,-0.7462554120046895,3.0905001163482666,-0.6984031690489843,3.09485714285714,-1.0236652463114626,-0.00145498761631605,0.009220123406058588,-0.004357026508873485,-1.5259484180187426,-0.3923442382619636,-0.08660031382208443
2015-03-02,-0.5931235024591526,-0.7519763549122146,3.094000101089477,-0.7405849839802098,3.097,-1.0390366752806608,0.0011318570593609717,0.009186801245006504,-0.00299989891052288,-1.5321834413560422,-0.43359261375808955,-0.040139458196005014
2015-03-03,-0.6095716431695551,-0.7948823355603641,3.095999956130981,-0.625288139381514,3.092,-1.0172596566568781,0.0006461567342806439,0.006711069835471138,0.0039999561309809195,-1.5250903494816543,-0.31119589508750567,-0.05024800516063536
2015-03-04,-0.48826856615664554,-0.790877784640925,3.0905001163482666,-0.57326395013351,3.09428571428571,-1.0053557460421334,-0.0017780137936416285,0.0012447517121733252,-0.0037855979374432636,-1.4565550543735877,-0.2706084697412684,0.05518150530811469
2015-03-05,-0.4039745900326575,-0.7965987275484501,3.0920000076293945,-0.5999790236043201,3.09671428571429,-1.0523100096409364,0.00048520542837902615,0.0010317160522768777,-0.00471427808489544,-1.4641144841741949,-0.29841406604896137,0.14578545826849598
2015-03-06,-0.1490331147645549,-0.8457976908369622,3.0989999771118164,-0.4368761310230549,3.10085714285714,-1.0735213573155284,0.002261338227305517,0.0012143739389017239,-0.0018571657453234636,-1.3736738841656062,-0.1443682641168645,0.39450462683469184
2015-03-09,-0.15520234396673235,-0.7794361716154471,3.0999999046325684,-0.45656087965661185,3.099,-1.0854262968893438,0.00032260930746887736,0.0012074850461884553,0.0009999046325681604,-1.3474741555270244,-0.17995233479884135,0.37042974635848336
2015-03-10,0.056563938372342734,-0.8389326684637611,3.023099899291992,-0.22737314815283644,3.09942857142857,-1.0771347352569816,-0.02511931906791083,0.008146421688450903,-0.07632867213657768,-1.2461071107638027,0.0419956331613872,0.5739317332618358
2015-03-11,0.29916852381711745,-0.8532347529430016,3.0980000495910645,-0.2020640323756425,3.10014285714286,-1.0887938090092006,0.024473996342619975,0.011754656376278415,-0.0021428075517957446,-1.1633146810094772,0.05476514998972842,0.8028791742847043
2015-03-12,0.1655301255619303,-0.7937382560946875,3.0934998989105225,-0.40594278219451735,3.09828571428571,-1.0893275123444757,-0.0014536546912431198,0.011759045632545217,-0.004785815375187408,-1.223879496172388,-0.14824614987261506,0.6684119428226438
2015-03-13,0.40813471100670795,-0.7891616654424108,3.095999956130981,-0.3243913359038845,3.10171428571429,-1.0937480074138648,0.0008078382470221447,0.011750741689752087,-0.005714329583308864,-1.1123206739062943,-0.08667621389097349,0.8874753458486863
2015-03-16,0.2580481720411211,-0.7903057449080869,3.0999999046325684,-0.37922770872370704,3.09657142857143,-1.1001192060360248,0.0012911391695117037,0.01175228646334583,0.003428476061138497,-1.1872149239741994,-0.1290671702633192,0.753575857382937
2015-03-17,0.25599176230706294,-0.8314956063577218,3.095000028610229,-0.3721973838864539,3.098,-1.091153713275946,-0.0016141653468372578,0.011764348318548952,-0.002999971389770817,-1.205867596450658,-0.11164736788966968,0.7629621095488506
2015-03-18,0.042172207395995365,-0.8938525746597978,3.0969998836517334,-0.6098213979210986,3.09928571428571,-1.0729958883075323,0.0006459480424348176,0.011749345038915327,-0.002285830633976804,-1.3673866164196706,-0.31042885325144576,0.5920272365470681
2015-03-19,0.15524964547267228,-0.7937382560946875,3.0929999351501465,-0.5957608823388852,3.09685714285714,-1.089589859325903,-0.0012923906867291983,0.01175816391179123,-0.003857207706993382,-1.2700737443124908,-0.3300676649021308,0.6660812682762737
2015-03-20,-0.08940978112513359,-0.6787498133174977,3.094000101089477,-0.7433970334597351,3.08971428571429,-1.0833569732421302,0.0003233120873395454,0.011733287788179156,0.004285815375187241,-1.3225378186883636,-0.48669980102831817,0.40794597813387823
2015-03-23,-0.27033619177746454,-0.6409924630544639,3.0810000896453857,-0.6885607947322058,3.07785714285714,-1.1108822671861955,-0.004210536112891759,0.01179988726831605,0.0031429467882455597,-1.37496642934264,-0.43107563545316063,0.2335907041813715
2015-03-24,-0.23743991035666806,-0.6329833612155866,3.076499938964844,-0.6590335376895772,3.07328571428571,-1.1047407099098219,-0.001461681351474078,0.008147341980525307,0.0032142246791342366,-1.3468158339399536,-0.40718856924976227,0.25869354861045674
2015-03-25,-0.2806151032856897,-0.6444249742410645,3.075999975204468,-0.4031307327149917,3.06785714285714,-1.1125176296173795,-0.0001625237768228413,0.0016344510750454426,0.008142832347328266,-1.3188606715402194,-0.15500621891953387,0.21505390977024633
2015-03-26,-0.18604064707244367,-0.6255462991095473,3.068000078201294,-0.35251250116060384,3.08157142857143,-1.1155274690502113,-0.002604134588082335,0.0017300959866933469,-0.013571350370136237,-1.2615531579573276,-0.11736816268163383,0.2944272213548654
2015-03-27,-0.21688051875918196,-0.6787498133174977,3.0789999961853027,-0.4551549219629955,3.09142857142857,-1.0433547426784735,0.003578958709073847,0.0021836498895889843,-0.012428575243267126,-1.2817300376795748,-0.2028482645787579,0.27143237183606167
2015-03-30,-0.07501805014879206,-0.6644480016278299,3.0920000076293945,-0.5338941846818098,3.09642857142857,-1.0855896292923226,0.0042132654892152715,0.0026111622302281957,-0.0044285637991756666,-1.2632511304637861,-0.28989955368878567,0.40917703871108685
2015-03-31,0.0031082653540572226,-0.7107864934625796,3.094500064849853,-0.4242215731344579,3.09885714285714,-1.0918275294750275,0.0008082299611290674,0.0025836298369696165,-0.0043570780072870186,-1.2413164266994812,-0.17705488650434337,0.49338246680340414
2015-04-01,-0.03184285721977042,-0.6999169201699398,3.019200086593628,-0.4495306889116519,3.095,-1.0874242123711717,-0.024634438840634643,0.008177122556083521,-0.07579991340637227,-1.250862589667538,-0.20215754956706247,0.4577094276034667
2015-04-02,-0.18604064707244367,-0.7096424139969035,3.0929999351501465,-0.5113972524764346,3.095,-1.0874242123711717,0.024149548423148006,0.011775905917483398,-0.002000064849853711,-1.3300067597323733,-0.2490251817788367,0.3217051670133774
2015-04-03,-0.18604064707244367,-0.7096424139969035,3.0088000297546387,-0.5113972524764346,3.095,-1.0874242123711717,-0.027600134673086578,0.01465051632372368,-0.08619997024536152,-1.3300067597323733,-0.2490251817788367,0.3217051670133774
2015-04-06,-0.25388805106706486,-0.7279487766060104,3.0850000381469727,-0.5015548781596559,3.09142857142857,-1.0805844939745999,0.025010331659464206,0.017053283457360256,-0.006428533281597204,-1.3607596826301678,-0.23057704344692928,0.26357771784450323
2015-04-07,-0.1058579218355362,-0.6764616543861459,3.0845000743865967,-0.49593064510831203,3.09842857142857,-1.0726437142268723,-0.00016207593884463902,0.017044757818538394,-0.013928497041973298,-1.2656553921035938,-0.24872922720248544,0.38054819877846335
2015-04-08,-0.05651506828536704,-0.7090701014744932,3.0980000495910645,-0.6084154402274824,3.103,-1.0506332066088555,0.004367164218308025,0.017092412481528083,-0.004999950408935749,-1.2771887019544501,-0.35234989378969905,0.4358320579944157
2015-04-09,0.1675865352959885,-0.7130749251835041,3.0980000495910645,-0.7335546591429567,3.11457142857143,-1.0404067653810607,0.0,0.017056063198875128,-0.016571378980365647,-1.2142687746604588,-0.4866114774684172,0.6451640797455704
2015-04-10,0.21487297911209655,-0.706781942543141,3.102499961853028,-0.8052637311168105,3.124,-1.0190041814780286,0.0014514677989443607,0.017033200510674,-0.021500038146972322,-1.1940931775060366,-0.5611470842421932,0.6844157578981023
2015-04-13,0.23543237070957682,-0.7222281064880576,3.127000093460083,-0.6140396732788262,3.12657142857143,-1.018697323154987,0.007865882562735878,0.017154206438688507,0.00042866488865289654,-1.1530694667524062,-0.37456459199678227,0.701185354584368
2015-04-14,0.08534740032502577,-0.7422508610852514,3.121500015258789,-0.6520032128523243,3.12085714285714,-1.0171727789458174,-0.0017604479558528772,0.017178701000407495,0.0006428724016491749,-1.2306531878851514,-0.39605849985983044,0.5711099488017793
2015-04-15,-0.003059395267087374,-0.730809248059773,3.121000051498413,-0.768706149236929,3.12457142857143,-0.9862211896297758,-0.00016018061869392113,0.01470720923216799,-0.0035713770730168015,-1.2633906570939897,-0.5067524920574185,0.4837173149257176
2015-04-16,-0.19015346654055415,-0.6667361605591823,3.121999979019165,-0.802451547544992,3.12557142857143,-0.9835233480391866,0.000320335583666367,0.012757915062527207,-0.0035714495522651823,-1.301959142342273,-0.5440429161423772,0.2916682618808927
2015-04-17,-0.16959407494307388,-0.6690245922801071,3.0343000888824463,-0.6210698640237863,3.12671428571429,-0.9859826933244743,-0.028493030675081445,0.012980976549985266,-0.09241419683184393,-1.2568497533364162,-0.37028989294492104,0.30509703972981067
2015-04-20,-0.08324212050399483,-0.7239442256865718,3.053100109100342,-0.7040274021003281,3.12671428571429,-0.9908679913173396,0.006176718920301635,0.010140707260423737,-0.07361417661394842,-1.2788052407859178,-0.44097294361669803,0.4065162302052869
2015-04-21,-0.07501805014879206,-0.7588413772854157,3.109499931335449,-0.7110577269375812,3.13214285714286,-0.9991561000357078,0.01830441586148117,0.011854762239433539,-0.022642925807410563,-1.3040072722379819,-0.438720625473666,0.42760928834819323
2015-04-22,-0.06679554837462506,-0.7994589262126404,3.0471999645233154,-0.7869849401768699,3.13385714285714,-1.0028477358716386,-0.020238794939753578,0.01347646231089487,-0.08665717833382436,-1.3449851056225028,-0.5013803042753487,0.4521183424609703
2015-04-23,-0.21893692849324012,-0.766850479124293,3.13100004196167,-0.819324380791317,3.133,-1.0189247447407839,0.027129331206401878,0.01628443415568395,-0.0019999580383300852,-1.401315443722325,-0.530539982425437,0.3065687804496432
2015-04-24,-0.292951993109003,-0.7050655505550546,3.130000114440918,-0.846039454262127,3.13485714285714,-1.014815957745467,-0.0003194146316162864,0.016289327021803825,-0.004857028416222153,-1.395197377636997,-0.5678888391385724,0.21845893975259864
2015-04-27,-0.3237918647957471,-0.6798941655727465,3.045300006866455,-0.7293365178775221,3.13485714285714,-1.0189198667476247,-0.027433620383525426,0.018307581369091577,-0.08955713599068504,-1.3684703295163616,-0.4601624265273627,0.17847636533676764
2015-04-28,-0.46359792367207886,-0.6730291431995453,3.132999897003174,-0.8291667551080955,3.12742857142857,-1.038026979951812,0.028391558364099994,0.020785218762011268,0.005571325574603936,-1.452766825655448,-0.5480941290502812,0.05586905801017766
2015-04-29,-0.6630257476067991,-0.6558665872665423,3.125,-0.6913728442117311,3.12157142857143,-1.0545883480778504,-0.0025566959068645013,0.020805787465482943,0.003428571428569782,-1.499429146256108,-0.4064980941635151,-0.13420859712065147
2015-04-30,-0.7699370936433672,-0.5511759508387271,3.0541000366210938,-0.528269951630466,3.128,-1.0557160309488107,-0.022949320994827473,0.02204618618337259,-0.07389996337890636,-1.4410369711499298,-0.27032995912992314,-0.272470862014663
2015-05-01,-0.626018215298922,-0.49968855582929034,3.124000072479248,-0.7883910319627792,3.128,-1.0557160309488107,0.022629292984685564,0.021181795347300473,-0.003999927520752067,-1.4115813686599814,-0.5434021340610121,-0.14765383296431284
2015-05-04,-0.5890106829910362,-0.5082696974010062,3.127500057220459,-0.7673000574510196,3.14128571428571,-1.0706983390759948,0.0011197264766161419,0.02115557780070274,-0.013785657065251034,-1.4076763689599197,-0.5226745695515825,-0.10834808702474241
2015-05-05,-0.6609709064537795,-0.48996306200232664,3.137500047683716,-0.5620153499385291,3.15057142857143,-1.0686452151307306,0.0031923380010601206,0.020420842465563797,-0.013071380887714312,-1.3773745995627895,-0.3255323265127941,-0.18845940192864968
2015-05-06,-0.8665679595906772,-0.4985444763636142,3.1449999809265137,-0.44390645586030825,3.14671428571429,-1.0518327465648156,0.002387564431803079,0.01902462540003269,-0.001714304787776122,-1.4247918333590461,-0.19698136462221308,-0.382401594315668
2015-05-07,-0.7658242741752479,-0.5059812656800813,3.140000104904175,-0.44671850533983337,3.15485714285714,-1.0598684377395875,-0.0015910507585679737,0.017071522347816198,-0.014857037952965335,-1.3963664622579768,-0.2039649310404758,-0.28563664855709164
2015-05-08,-0.7308731516014261,-0.5002605955621284,3.1530001163482666,-0.7658940997574037,3.14928571428571,-1.0512913526937835,0.004131584134602844,0.017111930506016466,0.0037144020625565766,-1.444500181587852,-0.5149658189520372,-0.2454947417709664
2015-05-11,-0.6856415489383404,-0.5157067595070449,3.1410000324249268,-0.6266940970751299,3.15371428571429,-1.12144029282401,-0.003813186584105479,0.014169297987002848,-0.012714253289363153,-1.4514650607346313,-0.37721898820468175,-0.18856949637342582
2015-05-12,-0.7843288246197087,-0.47794940924401064,3.1519999504089355,-0.625288139381514,3.15314285714286,-1.1071827302158828,0.003495925382795323,0.011081244879089897,-0.0011429067339245869,-1.4567485944460652,-0.3799778052454982,-0.29472204000156804
2015-05-13,-0.9714213273121456,-0.47852144897684873,3.149499893188477,-0.6393486549637271,3.152,-1.0967809949842477,-0.0007934800963839029,0.011039302379841248,-0.0025001068115231284,-1.525584033529789,-0.3815693023966147,-0.4679896168397847
2015-05-14,-1.024877000330431,-0.48309803962912545,3.1435000896453857,-0.7827667989114353,3.14971428571429,-1.0918693908414248,-0.001906818807365939,0.0074282933104042785,-0.006214196068904165,-1.577580172761777,-0.5149626086643755,-0.5113025162175624
2015-05-15,-1.0701086029935138,-0.47966580123209707,3.0850000381469727,-0.8333848963735301,3.148,-1.0962766712371892,-0.018785187636018698,0.006707173417000377,-0.06299996185302748,-1.6070109059017643,-0.5614152748832606,-0.5510798997724182
2015-05-18,-0.8542310697673611,-0.5014046750278045,3.13949990272522,-0.7841728906973445,3.152,-1.1145073194104884,0.01751185086520522,0.008972810962030939,-0.012500097274779964,-1.5380807297378734,-0.521698177316746,-0.3436500463353391
2015-05-19,-0.6321874445010937,-0.5797798470076362,3.1489999294281006,-0.7673000574510196,3.15457142857143,-1.1319383927040747,0.003021399120131696,0.008967025155058322,-0.00557149914332955,-1.5081595272515063,-0.49854487078586024,-0.11095235861119772
2015-05-20,-0.5951799121932078,-0.5912214600331136,3.1429998874664307,-0.7630819161855852,3.15728571428571,-1.1574421617810893,-0.001907197697073482,0.008962284341357497,-0.014285826819279368,-1.516613749820442,-0.4928673998833145,-0.06775421331802545
2015-05-21,-0.634242285654116,-0.5689102737149958,3.0794999599456787,-0.871348570039321,3.15014285714286,-1.1549791039920978,-0.020410488872722125,0.011051133231911328,-0.07064289719718131,-1.540373785266942,-0.6004080152165775,-0.10744657972009122
2015-05-22,-0.48004449580144276,-0.6118165271527172,3.125,-0.8685363864675025,3.148,-1.1892479449451532,0.014667050050165237,0.012143107049898842,-0.02300000000000013,-1.5289638682065199,-0.5950570215314004,0.05560234863087617
2015-05-25,-0.48004449580144276,-0.6118165271527172,3.115000009536743,-0.8685363864675025,3.152,-1.1895336561803505,-0.0032051278873935184,0.012128367627561809,-0.03699999046325697,-1.5291503135918292,-0.5950457060287989,0.05566555137860759
2015-05-26,-0.2148241090251267,-0.5889333011017603,3.0715999603271484,-0.5971668400325015,3.15442857142857,-1.2091351045428882,-0.014030569742741425,0.012687075625070926,-0.08282861110142159,-1.3654874093948857,-0.35668245892240064,0.28578702199259676
2015-05-27,-0.20043237804877934,-0.6318392817499104,3.1459999084472656,-0.7082455433657627,3.149,-1.2271799239200276,0.023933189976541584,0.01522959291911817,-0.0030000915527343963,-1.4226446947688138,-0.45236759648588537,0.32118762742930995
2015-05-28,-0.2826715130197479,-0.6581550189874669,3.1524999141693115,-0.7026213103144189,3.15,-1.2229508976136734,0.002063986095936272,0.015229338950840545,0.0024999141693116123,-1.4664997543452687,-0.4348181628472858,0.25321684534986855
2015-05-29,-0.2950068342620312,-0.6964844089833392,3.1559998989105225,-0.6281001888610394,3.15771428571429,-1.2000767902483462,0.0011096093220332025,0.013682052654807365,-0.0017143868037674537,-1.4633317293562764,-0.35314589996811785,0.24665091722513105
2015-06-01,-0.19632112716169875,-0.7176515158357808,3.1549999713897705,-0.6098213979210986,3.158,-1.2316662171356438,-0.00031688402778302997,0.012594399729980527,-0.0030000286102294105,-1.454820161811309,-0.33515737707874654,0.35046101220846293
2015-06-02,-0.5149971869563033,-0.6982008009714256,3.1449999809265137,-0.5718578583476007,3.15671428571429,-1.228142538070946,-0.003174602837255633,0.0126085657292763,-0.011714304787776353,-1.5550825708159557,-0.2831754593447463,0.04947214764345837
2015-06-03,-0.5910670927250944,-0.706781942543141,3.1480000019073486,-0.6534093046382333,3.155,-1.207149989318162,0.0009534470733467119,0.012596136503975541,-0.006999998092651172,-1.5940553242173612,-0.35519248337699966,-0.019130731187269462
2015-06-04,-0.5931235024591526,-0.7468274517375276,3.150000095367432,-0.5057730194250905,3.14771428571429,-1.186880705769874,0.0006351519518675368,0.010332239119500016,0.002285809653141957,-1.5734753717365146,-0.20333633778438728,-0.01783882593205421
2015-06-05,-0.4183663210089932,-0.7393906624210606,3.1489999294281006,-0.5760759996130353,3.15385714285714,-1.1946945303043672,-0.00031756340492130377,0.009375838964363394,-0.00485721342903922,-1.5221898847582065,-0.2839690291209371,0.14441551087580304
2015-06-08,-0.626018215298922,-0.7462554120046895,3.132499933242798,-0.4242215731344579,3.15442857142857,-1.1841260136438838,-0.005253533231066979,0.009493850042744716,-0.021928638185772176,-1.5659441040599027,-0.12304560743133681,-0.05184671855310812
2015-06-09,-0.6527468360985739,-0.7182235555686189,3.1545000076293945,-0.5395184177331537,3.15342857142857,-1.1896137826321371,0.0069986207703737445,0.008134547316404813,0.0010714362008243938,-1.5881841027534391,-0.2393453044059614,-0.08007927191957867
2015-06-10,-0.7596566135541092,-0.6827543642369369,3.1545000076293945,-0.7152758682030158,3.15414285714286,-1.1741082252129382,0.0,0.003213433169488074,0.00035715048653450765,-1.6364823348116175,-0.4113481092388234,-0.18672693193615358
2015-06-11,-0.691809209559485,-0.7725711492422459,3.1540000438690186,-0.7673000574510196,3.155,-1.191118179580736,-0.00015850479744516628,0.0031518226170519264,-0.00099995613098125,-1.688040383642089,-0.4413853213643586,-0.0893011185806958
2015-06-12,-0.6938656192935432,-0.7651340871362067,3.1545000076293945,-0.6365366054842018,3.15528571428571,-1.2070102889428727,0.00015850479744514205,0.003130491602767247,-0.000785706656315277,-1.6656685381690242,-0.3168634761586188,-0.09496618461854212
2015-06-15,-0.7267619007143397,-0.8114728517605285,3.1540000438690186,-0.4101609234599517,3.15842857142857,-1.2158653744660624,-0.00015850479744516628,0.0031293779379759365,-0.004428527559551476,-1.6624025742122626,-0.08447788031020007,-0.11638725114519831
2015-06-16,-0.6876979586724016,-0.8486581622907248,3.1600000858306885,-0.49171236975058424,3.16285714285714,-1.2194532071429807,0.0019005523105738692,0.0029705420665033723,-0.0028570570264516704,-1.690558554049856,-0.15546497550281485,-0.06451868180459452
2015-06-17,-0.8316152684358197,-0.8526627132101634,3.1605000495910645,-0.535300276467719,3.16457142857143,-1.2346396581337988,0.00015820386067772805,0.0029669772884081316,-0.00407137898036547,-1.7680884391318403,-0.18633811407590978,-0.1902859754679409
